ligand_id,smiles,source,mol_weight,heavy_atoms,logp,hbd,hba,tpsa
CHEMBL26799,CC(C)=C(c1ccccc1OCc1ccccc1)n1ccnc1,ChEMBL37_chemreps,304.393,23,4.761,0,3,27.05
CHEMBL26888,Nc1nc(O)c2ncn(CC/C=C/P(=O)(O)O)c2n1,ChEMBL37_chemreps,285.2,19,0.196,4,7,147.38
CHEMBL26889,CN(C)c1cccc2c(S(=O)(=O)Nc3onc4c3CCCC4)cccc12,ChEMBL37_chemreps,371.462,26,3.573,1,5,75.44
CHEMBL26890,O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2cccc(Cl)c2)CC1,ChEMBL37_chemreps,397.906,28,3.538,0,4,43.86
CHEMBL26891,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,ChEMBL37_chemreps,348.378,25,1.398,2,6,87.46
CHEMBL3310265,Cc1cc(=O)oc2cc(OCC3CO3)cc(OCC3CO3)c12,ChEMBL37_chemreps,304.298,22,1.657,0,6,73.73
CHEMBL4436121,CCCCNCCCOc1ccc2c(=O)c3cc(Cl)c(Cl)cc3[nH]c2c1,ChEMBL37_chemreps,393.314,26,5.147,2,3,54.12
CHEMBL4436122,O=C(CCNCc1ccccc1)N1CCN(c2ccccc2)CC1,ChEMBL37_chemreps,323.44,24,2.515,1,3,35.58
CHEMBL4436123,Nc1ncnc2c3c(n(-c4ccc(NC(=O)Cc5cc(C(F)(F)F)ccc5F)cc4)c12)CCC3,ChEMBL37_chemreps,469.442,34,4.831,2,5,85.83
CHEMBL4436124,C[C@@H]1COCCN1c1nc(-c2cnc(N)nc2)nc2c1C[C@@H]1COCCN21,ChEMBL37_chemreps,369.429,27,0.502,1,9,102.52
CHEMBL4436128,CCn1c(N2CCOCC2)nc2cc(N3CCC(CO)CC3)c(NC(=O)c3cnn4cccnc34)cc21,ChEMBL37_chemreps,504.595,37,2.396,2,10,113.05
CHEMBL4436129,O=C(Cc1ccccc1)Nc1nnc(OC2CCN(c3nnc(NC(=O)C4CCC4)s3)CC2)s1,ChEMBL37_chemreps,499.622,34,3.357,2,10,122.23
CHEMBL4436130,CC(C)Nc1nc(C(=O)N(C)C)c(C#N)nc1N1CCC(Oc2ccc(F)cc2F)CC1,ChEMBL37_chemreps,444.486,32,3.196,1,7,94.38
CHEMBL26894,O=S(=O)(Nc1nccs1)c1ccc(O)cc1,ChEMBL37_chemreps,256.308,16,1.649,2,5,79.29
CHEMBL26896,Cc1c(-c2ccccc2)[nH]c2ccc(C(=N)N)cc12,ChEMBL37_chemreps,249.317,19,3.427,3,1,65.66
CHEMBL26897,Cn1c(=O)c2c(nc(/C=C/c3ccccc3)n2C)n(C)c1=O,ChEMBL37_chemreps,296.33,22,1.141,0,6,61.82
CHEMBL26993,COc1ccc([C@@]2(C#N)C[C@H]3C[C@H](C(=O)O)C[C@H]3C2)cc1OC1CCCC1,ChEMBL37_chemreps,369.461,27,4.299,1,4,79.55
CHEMBL26898,CC1(C)O[C@H]2[C@@H]3OS(=O)(=O)O[C@@H]3CO[C@@]2(COS(=O)(=O)NC2CCCCCCC2)O1,ChEMBL37_chemreps,471.55,30,0.857,1,10,135.69
CHEMBL26899,CN(C)c1ccc(/C=C/c2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)cc1,ChEMBL37_chemreps,325.372,24,1.197,1,6,75.92
CHEMBL26900,CN1CC=C(c2c[nH]c3ccc(-c4ccccn4)cc23)CC1,ChEMBL37_chemreps,289.382,22,3.949,1,2,31.92
CHEMBL26901,NC(CC(=O)O)Cc1ccccc1,ChEMBL37_chemreps,179.219,13,1.031,2,2,63.32
CHEMBL26902,CC(C)=C(c1ccccc1OCc1ccc(C)cc1)n1ccnc1,ChEMBL37_chemreps,318.42,24,5.07,0,3,27.05
CHEMBL3310392,N#Cc1cnc(-c2nc(CC(=O)NCc3ccccc3)cs2)c(O)c1,ChEMBL37_chemreps,350.403,25,2.641,2,6,98.9
CHEMBL3310393,N#Cc1cnc(-c2nc(CC(=O)NCC(=O)O)cs2)c(O)c1,ChEMBL37_chemreps,318.314,22,0.526,3,7,136.2
CHEMBL26910,C=CC(C)(C)c1c(OCOCCOC)cc2oc(-c3ccccc3)cc(=O)c2c1O,ChEMBL37_chemreps,410.466,30,4.629,1,6,78.13
CHEMBL27002,Cc1cc(C)cc(-c2cc(NCc3c[nH]cn3)ccc2C(=O)N[C@@H](CC(C)C)C(=O)O)c1,ChEMBL37_chemreps,434.54,32,4.535,4,4,107.11
CHEMBL27003,NC(=O)CN1CCC[C@H](OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H]1c1ccccc1,ChEMBL37_chemreps,460.418,32,4.932,1,3,55.56
CHEMBL27004,CCc1nc(O)c2c(ccc3nc(Nc4c(Cl)cccc4Cl)n(C)c32)c1C,ChEMBL37_chemreps,401.297,27,5.748,2,5,62.97
CHEMBL27202,CC(=O)[C@@]1(O)C[C@H](OC2CC(N)C(O)C(C)O2)c2c(O)c3c(c(O)c2C1(C)C)C(=O)c1ccccc1C3=O,ChEMBL37_chemreps,525.554,38,1.755,5,10,176.61
CHEMBL27203,COc1cc(/C=C/c2nc3c(c(=O)n(C)c(=O)n3C)n2C)cc(OC)c1OC,ChEMBL37_chemreps,386.408,28,1.167,0,9,89.51
CHEMBL27204,OCC1C(O)C(O)C(O)C(O)C1O,ChEMBL37_chemreps,194.183,13,-3.587,6,6,121.38
CHEMBL27205,O=P(O)(O)CC1C(O)C(O)C(O)C(O)C1O,ChEMBL37_chemreps,258.163,16,-3.402,7,6,158.68
CHEMBL27206,COP(=O)(CC1C(O)C(O)C(O)C(O)C1O)OC,ChEMBL37_chemreps,286.217,18,-2.093,5,8,136.68
CHEMBL27297,CCC1CCNc2cc3c(cc21)c(C(F)(F)F)cc(=O)n3C,ChEMBL37_chemreps,310.319,22,3.867,1,3,34.03
CHEMBL27298,Clc1cccc(N2CCN(Cc3ccccc3)CC2)c1,ChEMBL37_chemreps,286.806,20,3.662,0,2,6.48
CHEMBL27299,CCCCCNc1cccc2c(S(=O)(=O)Nc3onc(C)c3C)cccc12,ChEMBL37_chemreps,387.505,27,4.848,2,5,84.23
CHEMBL27301,Nc1ncnc2c1ncn2OCC/C=C/P(=O)(O)O,ChEMBL37_chemreps,285.2,19,-0.081,3,7,136.38
CHEMBL27215,CCCn1c(=O)c2c(nc(/C=C/c3cc(OC)cc(OC)c3)n2C)n(CCC)c1=O,ChEMBL37_chemreps,412.49,30,2.904,0,8,80.28
CHEMBL27308,CC(=O)NC(C(=O)O)C(C)(C)SN=O,ChEMBL37_chemreps,220.25,14,0.769,2,5,95.83
CHEMBL27221,CCc1ccc(O)c(C(=O)c2ccco2)c1,ChEMBL37_chemreps,216.236,16,2.779,1,3,50.44
CHEMBL27312,Cc1ncc2c(-c3ccccc3)cccn12,ChEMBL37_chemreps,208.264,16,3.31,0,2,17.3
CHEMBL27313,CCCN(CCC)C1CCc2cccc(C(N)=O)c2C1,ChEMBL37_chemreps,274.408,20,2.765,1,2,46.33
CHEMBL27314,O=C1CC2(CCCC2)CC(=O)N1CCCN1CCN(c2ncccn2)CC1,ChEMBL37_chemreps,371.485,27,1.698,0,6,69.64
CHEMBL27316,CC1(C)O[C@H]2CCCO[C@@]2(COS(N)(=O)=O)O1,ChEMBL37_chemreps,267.303,17,-0.135,1,6,97.08
CHEMBL27319,N[C@@H](CS)CNc1cccc(Oc2ccccc2)c1,ChEMBL37_chemreps,274.389,19,3.148,3,4,47.28
CHEMBL27320,CCS(=O)(=O)c1nnc(-c2ccccc2)n1C,ChEMBL37_chemreps,251.311,17,1.276,0,5,64.85
CHEMBL27321,CCCCc1nc(Cl)c(CC(=O)O)n1Cc1ccccc1C(=O)O,ChEMBL37_chemreps,350.802,24,3.253,2,4,92.42
CHEMBL27322,C(=C/c1ccco1)\c1cc(-c2ccco2)cc(-c2cccs2)n1,ChEMBL37_chemreps,319.385,23,5.834,0,4,39.17
CHEMBL27323,C/C(=C\C(=O)Nc1ccccc1C(=O)O)c1ccc2ccccc2c1,ChEMBL37_chemreps,331.371,25,4.58,2,2,66.4
CHEMBL4435847,Cc1ccccc1CCC(=O)Nc1cccnc1,ChEMBL37_chemreps,240.306,18,2.961,1,2,41.99
CHEMBL4435848,CCc1ccc(SCc2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)cc1,ChEMBL37_chemreps,388.536,28,5.775,2,3,55.12
CHEMBL4435849,CCCCCc1nc(N)nc(C)c1I,ChEMBL37_chemreps,305.163,14,2.705,1,3,51.8
CHEMBL27409,CCc1cccc(N2CCCC(=O)N2)c1,ChEMBL37_chemreps,204.273,15,1.88,1,2,32.34
CHEMBL27410,O=C1CCCN(c2ccccc2Cl)N1,ChEMBL37_chemreps,210.664,14,1.971,1,2,32.34
CHEMBL27411,CC(=O)c1cccc(N2CCCC(=O)N2)c1,ChEMBL37_chemreps,218.256,16,1.521,1,3,49.41
CHEMBL27413,CCC1CCN(C)c2cc3c(cc21)c(C(F)(F)F)cc(=O)n3C,ChEMBL37_chemreps,324.346,23,3.891,0,3,25.24
CHEMBL27414,C[S+]([O-])CCNC(=O)N(CCCl)N=O,ChEMBL37_chemreps,241.7,14,0.297,1,4,84.83
CHEMBL27415,Cn1c2ccnc(Cl)c2c2ncnc(N3CCN(CCc4ccc(F)c(F)c4)CC3)c21,ChEMBL37_chemreps,442.901,31,3.813,0,6,50.08
CHEMBL27498,Cn1c(-c2cccs2)nnc1[S+](C)[O-],ChEMBL37_chemreps,227.314,14,1.281,0,5,53.77
CHEMBL27505,CCCCCCCCCCC[C@H]1C(=O)O[C@@]2(CO)COC(=O)[C@@H]12,ChEMBL37_chemreps,326.433,23,2.984,1,5,72.83
CHEMBL27506,NS(=O)(=O)OC[C@@]12OC[C@H]3OC4(CCCCC4)O[C@H]3[C@@H]1OC1(CCCCC1)O2,ChEMBL37_chemreps,419.496,28,1.453,1,8,115.54
CHEMBL27507,c1ccc(C(O[C@@H]2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1,ChEMBL37_chemreps,415.533,31,5.228,0,4,30.93
CHEMBL25596,N=C(N)c1ccc(NCCCCCNc2ccc(C(=N)N)cc2N)c(N)c1,ChEMBL37_chemreps,368.489,27,2.113,8,6,175.84
CHEMBL25597,CCCCc1ccc(C(=O)OCc2ccccc2)c(=O)n1Cc1ccc(-c2ccccc2C(=O)O)cc1,ChEMBL37_chemreps,495.575,37,5.961,1,5,85.6
CHEMBL25681,COc1cc(NC(=O)C(=O)NC(C)(C)c2ccccc2)ccc1-c1cnco1,ChEMBL37_chemreps,379.416,28,3.34,2,5,93.46
CHEMBL25682,Cc1cc(C#N)cc(-c2ccc3c(c2)C(C)(C)OC(S)=N3)c1,ChEMBL37_chemreps,308.406,22,4.716,1,3,45.38
CHEMBL25684,Cc1cc(CCCCCCCOc2ccc(C3=NCCO3)cc2Cl)on1,ChEMBL37_chemreps,376.884,26,4.985,0,5,56.85
CHEMBL26681,CCCC1CCC(N2CCC(N3C(=O)N[C@@H]4CCCC[C@H]43)CC2)CC1,ChEMBL37_chemreps,347.547,25,4.146,1,2,35.58
CHEMBL4435870,NC1CCCc2c1[nH]c1cc(C(F)(F)F)ccc21,ChEMBL37_chemreps,254.255,18,3.523,2,1,41.81
CHEMBL4435871,COc1ccc(NC(=O)CCCOc2cc3c(cc2OC)C(=O)N2CCC[C@H]2C=N3)cc1,ChEMBL37_chemreps,437.496,32,3.822,1,6,89.46
CHEMBL4435872,COc1ncccc1C(=O)Nc1cc(C#N)nnc1N1CCC(Oc2ccc(F)cc2F)CC1,ChEMBL37_chemreps,466.448,34,3.33,1,8,113.26
CHEMBL4435874,COc1cc(NCc2cc3cc(F)ccc3[nH]c2=O)ccc1C#N,ChEMBL37_chemreps,323.327,24,3.16,2,4,77.91
CHEMBL4435878,CCOc1ccc(S(=O)(=O)N(CCCO)c2cc(OC)c(Cl)cc2OC)cc1,ChEMBL37_chemreps,429.922,28,3.334,1,6,85.3
CHEMBL4435879,CC(C)CN1CCC(c2nc3cncc4c3n2CCNC4=O)CC1,ChEMBL37_chemreps,327.432,24,2.01,1,5,63.05
CHEMBL4435880,Cc1cncn1C(C)C(=O)NCc1cccnc1C1CCCN(C)CC1,ChEMBL37_chemreps,355.486,26,2.663,1,5,63.05
CHEMBL4435881,CC1(C)Oc2c(c(=O)[nH]c3ccccc23)[C@H]2[C@@H](Cl)[C@](C)(O)CC[C@@H]21,ChEMBL37_chemreps,347.842,24,3.551,2,3,62.32
CHEMBL4435882,COc1cccc(-c2cc3c(c(OC(C)=O)c2OC(C)=O)-c2cccc4c2[C@@H](C3)N(C)CC4)c1,ChEMBL37_chemreps,457.526,34,4.965,0,6,65.07
CHEMBL4435883,Clc1ccc(Cl)c2c1CC(N1CCN(c3ncccn3)CC1)S2,ChEMBL37_chemreps,367.305,23,3.58,0,5,32.26
CHEMBL4435884,CCCSc1nc(N2CCOCC2)c2nc(/C=C/C(=O)c3ccc(C)cc3)n(CC3CCCCC3)c2n1,ChEMBL37_chemreps,519.715,37,5.95,0,8,73.14
CHEMBL4435885,COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1OCCCN1CCNCCNCC1,ChEMBL37_chemreps,533.446,34,3.547,3,8,83.57
CHEMBL4435887,CC(C)c1cc2c(c(O)c1O)[C@@]1(C(=O)NCCN(C)C)CCCC(C)(C)[C@@H]1CC2=O,ChEMBL37_chemreps,416.562,30,3.55,3,5,89.87
CHEMBL26682,Cc1cccc(Oc2cccc(NC[C@@H](N)CS)c2)c1,ChEMBL37_chemreps,288.416,20,3.456,3,4,47.28
CHEMBL26683,O=C1CC(c2ccc(Cl)cc2)CN1,ChEMBL37_chemreps,195.649,13,1.943,1,1,29.1
CHEMBL26684,O=C(O)Cc1ccccc1Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],ChEMBL37_chemreps,318.241,23,2.922,1,6,132.81
CHEMBL26785,COC(=O)c1ccc(Oc2ccc(NC(=O)[C@@H](N)CS)cc2)cc1,ChEMBL37_chemreps,346.408,24,2.461,3,6,90.65
CHEMBL26877,COc1ccc(CC(=O)N2CCC(N3C(=O)OCc4ccccc43)CC2)c(OC)c1,ChEMBL37_chemreps,410.47,30,3.394,0,5,68.31
CHEMBL1163526,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1OC(=O)CCCC[C@H]1CCSS1,ChEMBL37_chemreps,538.772,36,5.228,2,8,93.06
CHEMBL26887,COc1ccc(/C=C/c2nc3c(c(=O)n(C)c(=O)n3C)n2C)c(OC)c1OC,ChEMBL37_chemreps,386.408,28,1.167,0,9,89.51
CHEMBL26980,CN1CC=C(c2c[nH]c3ccc(NS(C)(=O)=O)cc23)CC1,ChEMBL37_chemreps,305.403,21,2.258,2,3,65.2
CHEMBL26892,Cc1nc(-c2c3n(c4c(N5CCN(CCc6ccccc6)CC5)ncnc24)CCCC3)sc1C,ChEMBL37_chemreps,472.662,34,4.873,0,7,50.08
CHEMBL26987,O=C1N(CCO)CN(c2ccccc2)C12CCN(C1CCc3cccc(Cl)c3C1)CC2,ChEMBL37_chemreps,439.987,31,3.331,1,4,47.02
CHEMBL26988,CCCCCCCCN1CCN(c2cccc3ccoc23)CC1,ChEMBL37_chemreps,314.473,23,4.915,0,3,19.62
CHEMBL26989,NC(CC(=O)NO)Cc1ccccc1,ChEMBL37_chemreps,194.234,14,0.452,3,3,75.35
CHEMBL26990,COc1ccc2[nH]c3ccc4c[n+](C)ccc4c3c2c1,ChEMBL37_chemreps,263.32,20,3.307,1,1,28.9
CHEMBL26996,O=C1NC(=O)c2c1c1c3ccccc3n3c1c1c2c2ccccc2n1CN(O)C3,ChEMBL37_chemreps,382.379,29,3.406,2,6,79.5
CHEMBL27089,CCN(CCCCO)C1CCc2cc(OC)ccc2C1,ChEMBL37_chemreps,277.408,20,2.647,1,3,32.7
CHEMBL26903,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC4CCC3CN4)nc21,ChEMBL37_chemreps,374.416,27,1.929,2,6,87.46
CHEMBL26998,CCCN(CCC)[C@@H]1CCc2cccc(O)c2C1,ChEMBL37_chemreps,247.382,18,3.372,1,2,23.47
CHEMBL26999,O=C1NCN(c2ccccc2)C12CCN(C1CCc3ccccc3C1)CC2,ChEMBL37_chemreps,361.489,27,2.972,1,3,35.58
CHEMBL27001,CCN(CC)CCOC(=O)C(CC(C)C)(c1ccccc1)c1ccccc1,ChEMBL37_chemreps,367.533,27,4.904,0,3,29.54
CHEMBL27107,COc1ccc([C@]2(C#N)C[C@H]3C[C@@H](C(=O)O)C[C@H]3C2)cc1OC1CCCC1,ChEMBL37_chemreps,369.461,27,4.299,1,4,79.55
CHEMBL27108,COc1ccc(-n2c(=O)c3c(c4cccnc42)OCC3)cc1,ChEMBL37_chemreps,294.31,22,2.329,0,5,53.35
CHEMBL27109,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CCCNC(=O)c4ccccc4)C(=O)O)cc3)cnc2n1,ChEMBL37_chemreps,529.561,39,1.589,6,10,211.13
CHEMBL28797,CCCCC1CCc2ccc(OCc3ccc4ccccc4n3)cc2C1O,ChEMBL37_chemreps,361.485,27,5.6,1,3,42.35
CHEMBL28800,O=[N+]([O-])c1ccc(C(O)(c2ccccc2)c2cncnc2)cc1,ChEMBL37_chemreps,307.309,23,2.669,1,5,89.15
CHEMBL28878,CCC[n+]1ccn(COCCS(C)(=O)=O)c1/C=N/O,ChEMBL37_chemreps,290.365,19,0.012,1,6,84.77
CHEMBL28801,CCc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,ChEMBL37_chemreps,395.406,27,3.768,1,4,77.98
CHEMBL28802,CCCCCCCCCCCCCCC(=O)[C@@H]1CC(=O)O[C@H]1CO,ChEMBL37_chemreps,340.504,24,4.571,1,4,63.6
CHEMBL28803,CCn1cc(C(=O)O)c(=O)c2ccc(N3CCNCC3)cc21,ChEMBL37_chemreps,301.346,22,1.129,2,5,74.57
CHEMBL28805,CS(=O)(=O)NC(=O)CCC/C=C\CC1=C(/C=C/[C@@H](O)COc2ccccc2)CCC1=O,ChEMBL37_chemreps,447.553,31,2.834,2,6,109.77
CHEMBL27609,COc1cccc2c1CC(NCCCc1ccccc1)CC2,ChEMBL37_chemreps,295.426,22,3.775,1,2,21.26
CHEMBL27610,Nc1ncnc2c1ncn2CC(/C=C/P(=O)(O)O)CO,ChEMBL37_chemreps,299.227,20,-0.292,4,7,147.38
CHEMBL27705,COc1ccccc1N1CCN(CCCOc2cccc3ccccc23)CC1,ChEMBL37_chemreps,376.5,28,4.44,0,4,24.94
CHEMBL27708,CCCCNS(=O)(=O)OC[C@@]12OC[C@H]3OS(=O)(=O)O[C@H]3[C@@H]1OC(C)(C)O2,ChEMBL37_chemreps,417.458,26,-0.456,1,10,135.69
CHEMBL29256,NC(C/C=C(\c1ccccc1)c1ccc(F)cc1F)C(=O)[O-],ChEMBL37_chemreps,302.3,22,1.864,1,3,66.15
CHEMBL29257,NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(F)cc2)cc1,ChEMBL37_chemreps,385.342,26,3.345,1,4,77.98
CHEMBL29354,COc1cc2oc3ccccc3c2c2oc(=O)cc(C)c12,ChEMBL37_chemreps,280.279,21,4.009,0,4,52.58
CHEMBL29355,CCc1cccc(C(C)C)c1O,ChEMBL37_chemreps,164.248,12,3.078,1,1,20.23
CHEMBL29258,O=[N+]([O-])c1cncc(S(=O)(=O)NCCO)c1,ChEMBL37_chemreps,247.232,16,-0.74,2,6,122.43
CHEMBL29260,Nc1ncnc2c1ncn2OCCOCP(=O)(OCc1ccccc1)OCc1ccccc1,ChEMBL37_chemreps,469.438,33,3.438,1,10,123.61
CHEMBL29262,CCC(c1ccc(O)cc1)C(CC(F)(F)F)c1ccc(O)cc1,ChEMBL37_chemreps,324.342,23,5.328,2,2,40.46
CHEMBL29263,O=C(O)c1cc(=O)c2c(o1)-c1ccccc1S(=O)(=O)C2,ChEMBL37_chemreps,292.268,20,1.292,1,5,101.65
CHEMBL29264,Cc1c(Sc2ccccc2)n(COCCO)c(=O)n(Cc2ccccc2)c1=O,ChEMBL37_chemreps,398.484,28,2.484,1,7,73.46
CHEMBL29177,O=C1N(CCCCO)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1CCCCO,ChEMBL37_chemreps,470.61,34,2.213,4,5,104.47
CHEMBL29178,O=C(O)C1CN(Cc2ccccc2P(=O)(O)O)CCN1,ChEMBL37_chemreps,300.251,20,-0.652,4,4,110.1
CHEMBL29179,COc1ccc(OCC(O)CN2CCC(Cc3ccccc3)CC2)cc1,ChEMBL37_chemreps,355.478,26,3.39,1,4,41.93
CHEMBL4436049,CC(=O)NCCN(C)C(=O)c1nn(C)c2c1COc1ccccc1-2,ChEMBL37_chemreps,328.372,24,1.188,1,5,76.46
CHEMBL4436050,Cc1ccc(Nc2nc(-c3ccncc3)nc3cnccc23)cc1,ChEMBL37_chemreps,313.364,24,4.139,1,5,63.59
CHEMBL4436051,C/C(=N\NC(=N)N)c1sc(-c2ccc(OCCCCN3CCCCC3)cc2)nc1C,ChEMBL37_chemreps,428.606,30,3.97,3,6,99.62
CHEMBL4436053,CC(=O)O[C@@H]1C(=O)C=C2CCN3Cc4cc5c(cc4[C@H]1[C@@H]23)OCO5,ChEMBL37_chemreps,327.336,24,1.528,0,6,65.07
CHEMBL4436056,CC(NC(=O)c1ccccc1)c1nn(-c2ccc(C(N)=O)cc2)c2c1C(=O)CC(C)(C)C2,ChEMBL37_chemreps,430.508,32,3.617,2,5,107.08
CHEMBL4436057,CS(=O)(=O)Nc1ccc(-c2cnc(N)c(/C=C3\SC(=N)NC3=O)c2)cc1,ChEMBL37_chemreps,389.462,26,1.841,4,7,138.03
CHEMBL29265,O=C1c2ccccc2[C@@H]2[C@H](C(=O)O)[C@H](C(=O)O)[C@@H]2c2ccc(-c3ccc(Cl)cc3Cl)cc21,ChEMBL37_chemreps,467.304,32,5.487,2,3,91.67
CHEMBL29181,O=C(Cn1c(Cl)cnc(NCC(F)(F)c2cccc[n+]2[O-])c1=O)NCc1ccccc1OC(F)(F)F,ChEMBL37_chemreps,533.841,36,2.949,2,7,112.19
CHEMBL29182,COc1c(C(=O)NCCN2CCN(c3cccc(C)c3C)CC2)cc(Br)c2ccccc12,ChEMBL37_chemreps,496.449,32,4.78,1,4,44.81
CHEMBL29183,COc1ccc(C2(Cn3ccnc3)OCC(c3ccc(Cl)cc3)O2)cc1,ChEMBL37_chemreps,370.836,26,4.186,0,5,45.51
CHEMBL29184,NC(C(=O)O)c1cccc(P(=O)(O)O)c1,ChEMBL37_chemreps,231.144,15,-0.426,4,3,120.85
CHEMBL29092,NC1NC(=O)N(C2CSC3(COP(=O)(O)OC3)O2)C=C1F,ChEMBL37_chemreps,341.257,21,0.04,3,7,123.35
CHEMBL29095,Cc1n(COC(C)C(C)(C)[N+](=O)[O-])cc[n+]1C,ChEMBL37_chemreps,242.299,17,1.039,0,4,61.18
CHEMBL4436065,CC(C)c1ccc(NC(=O)c2c(-c3ccc(Cl)cc3)ncnc2N2CCCCC2)cn1,ChEMBL37_chemreps,435.959,31,5.558,1,5,71.01
CHEMBL29096,C=CCn1cnc2c(-c3ccco3)ncnc21,ChEMBL37_chemreps,226.239,17,2.272,0,5,56.74
CHEMBL29006,CSc1sc(C(=N)N)cc1-c1nc(-c2ccc([N+](=O)[O-])cc2)cs1,ChEMBL37_chemreps,376.488,24,4.453,2,7,105.9
CHEMBL29007,O=C(NO)[C@H]1CC[C@@H](O)CN1S(=O)(=O)c1ccc(OCc2ccccc2)cc1,ChEMBL37_chemreps,406.46,28,1.285,3,6,116.17
CHEMBL29098,O=[N+]([O-])c1ccc(OCC(O)CN2CCC(Cc3ccccc3)CC2)cc1,ChEMBL37_chemreps,370.449,27,3.289,1,5,75.84
CHEMBL29099,NCC/N=C(\N)Nc1c(Cl)cccc1Cl,ChEMBL37_chemreps,247.129,15,1.679,3,2,76.43
CHEMBL4436071,N[C@H]1CC[C@H](c2cc(=O)c3ccc4ccccc4c3o2)CC1,ChEMBL37_chemreps,293.366,22,3.931,1,3,56.23
CHEMBL4436072,Cc1cccc2c3c(n(CCCOc4ccc(Cl)cc4)c12)CNCC3,ChEMBL37_chemreps,354.881,25,4.718,1,3,26.19
CHEMBL4436073,C#Cc1cccc(N(O)C(=O)CC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)c1,ChEMBL37_chemreps,448.432,32,-0.952,6,7,199.36
CHEMBL4436074,CS(=O)(=O)c1ccc(CN2CCN(C(=O)OC(C(F)(F)F)C(F)(F)F)CC2)c(N2CCCC2)c1,ChEMBL37_chemreps,517.492,34,3.438,0,6,70.16
CHEMBL4436075,COc1ccc2oc(-c3ccccc3)c(-c3ccccc3)c2c1,ChEMBL37_chemreps,300.357,23,5.775,0,2,22.37
CHEMBL4436076,Oc1ccccc1CCNc1cc(N2CCOCC2)nc(N2CCOCC2)n1,ChEMBL37_chemreps,385.468,28,1.51,2,8,82.98
CHEMBL4436078,Cc1cc(OCC2CCCO2)cc(C(=O)Nc2nc(C)cs2)n1,ChEMBL37_chemreps,333.413,23,2.965,1,6,73.34
CHEMBL4436079,COc1ccccc1Cn1cnc2sc3c(c2c1=O)CCN(C(=O)OC(C)(C)C)C3,ChEMBL37_chemreps,427.526,30,3.808,0,7,73.66
CHEMBL29100,O=C(O)c1ccc(NC/C=C/c2ccc(Cl)cc2)cc1,ChEMBL37_chemreps,287.746,20,4.164,2,2,49.33
CHEMBL29101,Cc1ccc([N+](=O)[O-])c2c(NCCCN(C)C)ccnc12,ChEMBL37_chemreps,288.351,21,2.815,1,5,71.3
CHEMBL29105,CCNC(=O)c1ncc2c(Nc3c(C)cccc3Cl)nc3c(OC)c(OC)ccc3n12,ChEMBL37_chemreps,439.903,31,4.355,2,7,89.78
CHEMBL29108,O=C(O)CNCC[S+]([O-])CP(=O)(O)O,ChEMBL37_chemreps,245.193,14,-1.455,4,4,129.92
CHEMBL29111,O=c1cc2n(C3CC3)c3cc(N4CCNCC4)c(F)cc3n2c(=O)[nH]1,ChEMBL37_chemreps,343.362,25,0.826,2,6,74.54
CHEMBL29112,Nc1c(CC(=O)[O-])cc(Br)cc1C(=O)c1ccc(Br)cc1,ChEMBL37_chemreps,412.057,21,2.317,1,4,83.22
CHEMBL29114,O=C(O)Cc1cccc2c(=O)c3cccnc3oc12,ChEMBL37_chemreps,255.229,19,1.968,1,4,80.4
CHEMBL29115,CC(C)(C)C1CS(=O)(=O)C(c2ccccc2O)S(=O)(=O)C1,ChEMBL37_chemreps,332.443,21,1.896,1,5,88.51
CHEMBL29116,CC(C)(C)C12COC(c3ccc(Br)cc3)(OC1)OC2,ChEMBL37_chemreps,327.218,19,3.669,0,3,27.69
CHEMBL29022,NC(C/C=C(/c1ccc(F)cc1F)c1ccccc1-c1ccccc1)C(=O)[O-],ChEMBL37_chemreps,378.398,28,3.531,1,3,66.15
CHEMBL29023,Cc1ccc(/C(=C\CC(N)C(=O)[O-])c2ccc(F)cc2F)cc1,ChEMBL37_chemreps,316.327,23,2.172,1,3,66.15
CHEMBL29024,CC(C)(C)c1snc(O)c1C[C@H](N)C(=O)O,ChEMBL37_chemreps,244.316,16,1.101,3,5,96.44
CHEMBL29025,CCCc1cccc(CC)c1O,ChEMBL37_chemreps,164.248,12,2.907,1,1,20.23
